age,gender,location,tenure_months,monthly_charges,total_charges,contract_type,internet_service,phone_service,online_security,tech_support,payment_method,churn,satisfaction_score,support_tickets,last_contact_day,last_contact_month,last_contact_year,last_contact_week,last_contact_week_of_year,valid_email,email_domain
44.0,male,other,29.180411143099427,72.96662127726844,2129.1960085935198,monthly,dsl,no,no,yes,electronic check,yes,7.0,,29.0,4.0,2024.0,0.0,18,0,invalid
39.0,male,bangalore,0.3585551666526078,35.78563273977177,12.831123510777884,1 year,no internet,yes,no,no,credit card (automatic),no,6.0,4.0,5.0,8.0,2024.0,0.0,32,1,gmail.com
24.0,female,kolkata,0.491788872865308,18.23207011255532,8.96632921065485,monthly,no internet,yes,no,no internet service,electronic check,yes,3.0,3.0,5.0,4.0,2023.0,2.0,14,0,invalid
23.0,other,other,3.062621818772473,52.20263501305609,159.8769289884014,1 year,fiber optic,yes,no,no,bank transfer (automatic),yes,5.0,10.0,,,,,,0,invalid
57.0,,other,15.726403442668827,77.86544442076848,1224.5433932037117,monthly,fiber optic,yes,no,no internet service,bank transfer (automatic),no,10.0,4.0,5.0,4.0,2023.0,2.0,14,0,invalid
30.0,female,other,17.265546443646674,92.24043928866992,1592.5815885209017,monthly,no internet,yes,no,no internet service,credit card (automatic),no,4.0,5.0,,,,,,0,invalid
47.0,male,bangalore,6.876123091190855,121.72357467721623,836.9862825803009,1 year,fiber optic,yes,no,yes,mailed check,yes,6.0,4.0,22.0,5.0,2024.0,2.0,21,1,gmail.com
,,delhi,41.5339864678485,103.3261863607156,4291.548426080354,monthly,fiber optic,yes,no,yes,mailed check,yes,7.0,1.0,21.0,4.0,2024.0,6.0,16,0,invalid
44.0,female,bangalore,,30.18122231551904,,monthly,no internet,yes,no,no,credit card (automatic),yes,5.0,0.0,,,,,,1,yahoo.com
35.0,female,bangalore,5.01974475569417,51.495139457598896,258.49245623602195,,dsl,,no,no,credit card (automatic),no,4.0,5.0,3.0,3.0,2024.0,6.0,9,0,invalid
24.0,male,delhi,5.762140829046112,31.495909283012328,181.4838648275778,2 year,dsl,no,yes,no,bank transfer (automatic),yes,6.0,1.0,4.0,11.0,2024.0,0.0,45,1,gmail.com
41.0,male,bangalore,3.633688179985343,81.97504778730752,297.87176219847294,1 year,dsl,no,yes,no,credit card (automatic),no,5.0,1.0,29.0,9.0,2023.0,4.0,39,1,gmail.com
24.0,,other,33.3970289741747,124.06123615434132,4143.276698418467,2 year,dsl,no,yes,yes,bank transfer (automatic),no,4.0,4.0,24.0,6.0,2023.0,5.0,25,1,hotmail.com
43.0,,bangalore,1.808410780100864,42.715898289916574,77.24789094917719,1 year,no internet,no,no,no internet service,credit card (automatic),no,8.0,1.0,24.0,9.0,2023.0,6.0,38,0,invalid
20.0,other,hyderabad,51.28702592419206,72.51343546846977,3718.9984447236366,monthly,dsl,,no,no,bank transfer (automatic),no,6.0,0.0,26.0,6.0,2023.0,0.0,26,1,gmail.com
31.0,male,other,6.318365985542632,56.69949196866074,358.2481414523337,1 year,no internet,yes,no,yes,bank transfer (automatic),no,4.0,5.0,,,,,,1,gmail.com
31.0,female,chennai,4.734137211591016,43.47242371108696,205.80441876870842,monthly,fiber optic,no,yes,yes,mailed check,yes,4.0,5.0,14.0,4.0,2024.0,6.0,15,1,hotmail.com
63.0,male,other,33.32265772221127,49.11860400990152,1636.762429214782,monthly,fiber optic,no,yes,yes,mailed check,no,4.0,5.0,9.0,5.0,2023.0,1.0,19,1,gmail.com
40.0,male,other,28.570456669077284,66.64516457029859,1904.0827865592405,monthly,fiber optic,no,no,no,mailed check,no,10.0,4.0,1.0,3.0,2024.0,4.0,9,1,gmail.com
44.0,female,bangalore,8.363042158597406,111.77324450679497,934.7643560135422,monthly,fiber optic,yes,yes,no,electronic check,yes,6.0,1.0,5.0,11.0,2024.0,1.0,45,0,invalid
24.0,male,other,32.44175373997172,63.64621965972504,2064.7949846809465,1 year,no internet,yes,no,no internet service,electronic check,no,4.0,6.0,10.0,11.0,2023.0,4.0,45,1,yahoo.com
29.0,female,bangalore,69.64662262207148,76.37732551221897,5319.422766832627,monthly,no internet,yes,yes,no,credit card (automatic),yes,7.0,1.0,,,,,,0,invalid
24.0,other,other,14.81107033781544,89.25444527330399,1321.9538669056042,1 year,fiber optic,yes,yes,no,mailed check,no,6.0,2.0,22.0,8.0,2023.0,1.0,34,1,gmail.com
48.0,other,delhi,54.81573562786949,55.3391558701241,3033.456538046185,monthly,fiber optic,,no,no,electronic check,yes,7.0,1.0,24.0,7.0,2023.0,0.0,30,1,gmail.com
41.0,female,hyderabad,8.755720640065338,101.58487111018748,889.4487526978455,1 year,fiber optic,,yes,no,bank transfer (automatic),yes,5.0,6.0,20.0,5.0,2024.0,0.0,21,1,company.in
73.0,female,,31.00638232028278,60.390981636182296,1872.5058653086446,monthly,fiber optic,no,no,no,bank transfer (automatic),yes,8.0,2.0,23.0,11.0,2023.0,3.0,47,1,gmail.com
47.0,other,hyderabad,11.186322573691562,61.93483872354494,692.8230845111372,monthly,dsl,yes,no,no internet service,electronic check,yes,4.0,4.0,,,,,,1,hotmail.com
35.0,,kolkata,25.28664480357728,55.2385629330163,1396.797920347233,1 year,fiber optic,,no,no,credit card (automatic),yes,6.0,0.0,25.0,10.0,2023.0,2.0,43,1,gmail.com
26.0,other,,57.94979769587884,,,2 year,no internet,yes,no,yes,bank transfer (automatic),no,8.0,2.0,21.0,9.0,2023.0,3.0,38,1,gmail.com
62.0,female,other,37.49113955119321,96.23703484030472,3608.036103190907,monthly,fiber optic,yes,yes,yes,credit card (automatic),no,9.0,0.0,20.0,2.0,2024.0,1.0,8,1,gmail.com
20.0,female,other,19.30426860388364,85.61149383823542,1652.6672726330255,1 year,fiber optic,no,no,no,electronic check,yes,8.0,1.0,26.0,1.0,2024.0,4.0,4,0,invalid
56.0,female,other,32.33908480595558,24.218949515123622,783.2186622807395,,no internet,yes,no,yes,bank transfer (automatic),no,6.0,1.0,28.0,4.0,2024.0,6.0,17,0,invalid
37.0,male,other,9.487085515704374,121.0848837942037,1148.7426472147372,monthly,dsl,,no,no,mailed check,yes,3.0,4.0,11.0,8.0,2023.0,4.0,32,0,invalid
24.0,male,,9.453960537400732,26.84907636334257,253.83010840469942,monthly,no internet,yes,no,no,mailed check,yes,6.0,2.0,25.0,7.0,2023.0,1.0,30,1,outlook.com
49.0,male,chennai,1.8713009240266945,26.950507547080853,50.432509675840805,2 year,no internet,,no,no,electronic check,no,6.0,2.0,21.0,11.0,2023.0,1.0,47,1,outlook.com
54.0,male,,29.854093955271388,68.40484674642667,2042.1647217637621,monthly,dsl,yes,yes,yes,credit card (automatic),no,7.0,2.0,,,,,,0,invalid
41.0,male,other,63.77728877434589,47.84779814226323,3051.602839335733,monthly,fiber optic,yes,no,yes,credit card (automatic),no,9.0,2.0,,,,,,0,invalid
18.0,,pune,4.581040709913871,19.826052331534854,90.82395284764398,monthly,fiber optic,,no,no,mailed check,yes,7.0,2.0,,,,,,0,invalid
35.0,male,delhi,1.9685142835327505,46.9043575905286,92.33189787688333,monthly,fiber optic,yes,no,no internet service,bank transfer (automatic),yes,2.0,3.0,29.0,12.0,2023.0,4.0,52,1,gmail.com
54.0,,,2.656563336530823,32.14793159514562,85.40301642096472,1 year,dsl,no,no,no internet service,mailed check,yes,6.0,4.0,10.0,5.0,2023.0,2.0,19,1,outlook.com
35.0,male,mumbai,38.498417880924805,37.46329375860154,1442.277538314484,monthly,dsl,,yes,yes,electronic check,no,6.0,5.0,,,,,,0,invalid
38.0,other,delhi,5.023707900156159,94.57895098001016,475.1370232267592,monthly,dsl,yes,yes,yes,mailed check,no,5.0,4.0,1.0,5.0,2024.0,2.0,18,1,yahoo.com
39.0,,,14.604169855767337,104.18637053961176,1521.5554520164042,1 year,dsl,no,no,no,bank transfer (automatic),yes,2.0,6.0,25.0,7.0,2023.0,1.0,30,1,gmail.com
49.0,male,other,5.838563217839302,25.464760725518047,148.67761532308853,monthly,dsl,yes,yes,yes,electronic check,yes,4.0,3.0,5.0,4.0,2023.0,2.0,14,0,invalid
38.0,male,mumbai,21.825277999254705,81.56253997095831,1780.125109191489,monthly,no internet,yes,no,yes,electronic check,no,6.0,3.0,15.0,10.0,2023.0,6.0,41,1,hotmail.com
,female,pune,20.67052596212413,122.76238598262928,2537.5630866262422,monthly,fiber optic,no,no,no,electronic check,yes,7.0,3.0,19.0,6.0,2023.0,0.0,25,0,invalid
51.0,male,other,32.999576196722245,68.02598034545056,2244.8285217664256,2 year,dsl,no,yes,,credit card (automatic),no,6.0,0.0,25.0,6.0,2023.0,6.0,25,0,invalid
38.0,female,,23.845828825372685,119.99055304083582,2861.274188473573,monthly,dsl,no,no,no,electronic check,yes,7.0,0.0,22.0,10.0,2023.0,6.0,42,0,invalid
38.0,,other,32.89478018407446,61.05382896772872,2008.3522832895142,1 year,fiber optic,no,no,no,bank transfer (automatic),no,4.0,2.0,6.0,1.0,2023.0,4.0,1,0,invalid
36.0,female,other,11.475427421358102,106.56799163409596,1222.9132534369655,2 year,no internet,,no,no,credit card (automatic),no,4.0,1.0,5.0,4.0,2024.0,4.0,14,0,invalid
59.0,male,bangalore,17.735133614609204,18.39813007010397,326.2932950522533,monthly,no internet,no,no,yes,bank transfer (automatic),yes,9.0,2.0,,,,,,1,company.in
39.0,female,other,2.727197154747879,39.36356025770489,107.35218953555946,monthly,no internet,no,no,no internet service,mailed check,yes,2.0,3.0,8.0,10.0,2023.0,6.0,40,1,hotmail.com
46.0,male,other,34.653571438755954,84.36719676173443,2923.6246800703443,1 year,fiber optic,yes,no,,electronic check,no,8.0,1.0,7.0,9.0,2023.0,3.0,36,1,outlook.com
36.0,male,hyderabad,6.829449036095428,100.25368061610864,684.6774024487021,monthly,dsl,no,no,yes,electronic check,yes,7.0,3.0,8.0,10.0,2023.0,6.0,40,1,company.in
43.0,female,other,57.74053935151404,46.74561729734051,2699.117155067905,1 year,dsl,yes,no,no,electronic check,no,10.0,2.0,11.0,4.0,2023.0,1.0,15,1,outlook.com
48.0,other,mumbai,70.13825036113482,47.2347078079345,3312.95976196796,monthly,dsl,no,yes,yes,mailed check,no,9.0,3.0,,,,,,0,invalid
57.0,male,other,1.3406170391691064,119.42544728300662,160.10378953799054,2 year,dsl,yes,yes,yes,mailed check,yes,4.0,5.0,3.0,9.0,2024.0,1.0,36,1,gmail.com
42.0,female,,4.89399951885595,63.52564059361846,310.8944545001848,2 year,dsl,no,no,no,mailed check,yes,5.0,3.0,26.0,3.0,2024.0,1.0,13,0,invalid
44.0,,delhi,26.598299640857583,28.370085851033025,754.5960443026305,monthly,fiber optic,,no,no,electronic check,no,6.0,0.0,5.0,8.0,2023.0,5.0,31,1,gmail.com
42.0,male,,24.042806341685008,47.63304084822113,1145.231976579352,1 year,no internet,no,unknown,no,mailed check,yes,7.0,0.0,23.0,9.0,2023.0,5.0,38,0,invalid
35.0,female,bangalore,14.426594472304489,123.66558266676716,1784.073211314697,1 year,fiber optic,no,yes,no,electronic check,yes,8.0,2.0,26.0,4.0,2024.0,4.0,17,0,invalid
52.0,unknown,,40.998074293731925,65.78849510760902,2697.201610094574,2 year,fiber optic,yes,no,no,credit card (automatic),no,5.0,3.0,26.0,7.0,2023.0,2.0,30,0,invalid
43.0,,other,18.772906531692065,72.58014723043487,1362.5403200134026,monthly,dsl,yes,no,no,electronic check,yes,6.0,1.0,12.0,2.0,2024.0,0.0,7,1,yahoo.com
18.0,other,other,18.91935821702422,49.16843121425013,930.2351631115133,monthly,dsl,no,yes,no internet service,credit card (automatic),no,4.0,4.0,13.0,1.0,2024.0,5.0,2,0,invalid
42.0,male,hyderabad,60.43545777162922,59.22842292709632,3579.496852690725,2 year,dsl,,yes,no,mailed check,no,7.0,1.0,21.0,7.0,2023.0,4.0,29,1,hotmail.com
54.0,male,other,69.05809893583982,74.3065080483631,5131.466184380637,monthly,fiber optic,,yes,no,mailed check,no,8.0,1.0,,,,,,1,gmail.com
20.0,male,chennai,68.12985950681548,95.17826961046713,6484.48213666293,monthly,fiber optic,no,yes,yes,mailed check,yes,7.0,3.0,12.0,10.0,2023.0,3.0,41,1,company.in
45.0,,delhi,59.686117393592,87.11452579865806,5199.527813505804,2 year,fiber optic,no,no,yes,bank transfer (automatic),no,4.0,3.0,28.0,2.0,2024.0,2.0,9,0,invalid
25.0,female,,55.75288558353607,44.90897404844789,2503.804891797106,,dsl,yes,no,no,mailed check,no,6.0,1.0,15.0,6.0,2023.0,3.0,24,1,company.in
40.0,female,other,24.57988357109309,49.41962030564424,1214.7285132403633,monthly,no internet,yes,no,no internet service,bank transfer (automatic),no,4.0,2.0,4.0,12.0,2024.0,2.0,49,0,invalid
56.0,male,other,0.0723316554129638,34.53117024586544,2.497696707230327,monthly,dsl,no,no,no internet service,mailed check,yes,5.0,0.0,26.0,4.0,2024.0,4.0,17,0,invalid
46.0,female,pune,12.014274193023777,56.422415530928845,677.8743708213024,2 year,fiber optic,,no,no,mailed check,no,9.0,2.0,12.0,6.0,2023.0,0.0,24,0,invalid
34.0,female,other,1.9678962614282949,124.16233889299656,244.33860251772091,monthly,fiber optic,yes,yes,yes,bank transfer (automatic),no,5.0,2.0,24.0,8.0,2023.0,3.0,34,1,gmail.com
30.0,female,,71.99606032673013,21.405372572885906,1541.1024950736282,1 year,fiber optic,yes,no,no,credit card (automatic),no,6.0,2.0,31.0,5.0,2024.0,4.0,22,1,yahoo.com
67.0,,delhi,20.53295751437181,66.36710480451154,1362.7129433028965,2 year,fiber optic,yes,no,no,mailed check,no,6.0,4.0,4.0,12.0,2024.0,2.0,49,0,invalid
28.0,,other,14.192654666758957,54.464174022460384,772.9912136110443,monthly,dsl,no,no,no,credit card (automatic),yes,2.0,8.0,25.0,11.0,2023.0,5.0,47,1,hotmail.com
25.0,other,bangalore,37.59635785906296,39.24521013625272,1475.4769645366825,monthly,dsl,,no,no,mailed check,no,7.0,0.0,13.0,11.0,2023.0,0.0,46,1,outlook.com
48.0,female,other,35.24781113602823,124.9801903272766,4405.278144400709,monthly,fiber optic,no,yes,yes,bank transfer (automatic),yes,5.0,0.0,,,,,,1,hotmail.com
28.0,,bangalore,49.7526917008676,25.515532784799262,1269.4664362254975,monthly,no internet,yes,no,no,bank transfer (automatic),no,6.0,0.0,21.0,5.0,2023.0,6.0,20,1,company.in
34.0,male,other,,19.696303825627748,,,no internet,no,no,no internet service,bank transfer (automatic),no,5.0,2.0,22.0,12.0,2023.0,4.0,51,0,invalid
45.0,male,other,52.40592673383238,71.63041901402808,3753.858490762869,monthly,,no,no,no internet service,mailed check,yes,6.0,3.0,28.0,8.0,2023.0,0.0,35,0,invalid
32.0,male,delhi,29.316754735773166,107.00545015075252,3137.0525374606136,1 year,fiber optic,yes,yes,yes,bank transfer (automatic),yes,4.0,5.0,5.0,7.0,2023.0,2.0,27,1,gmail.com
35.0,,delhi,30.411716943132244,92.00128826922192,2797.91713724709,monthly,no internet,no,,yes,mailed check,no,8.0,3.0,27.0,3.0,2024.0,2.0,13,0,invalid
49.0,female,delhi,6.074047927803226,58.83480670520028,357.36543575042515,monthly,no internet,no,yes,yes,electronic check,yes,8.0,1.0,21.0,9.0,2023.0,3.0,38,0,invalid
28.0,female,other,65.76500327377948,81.10824064079821,5334.0837112725885,monthly,fiber optic,no,,no,electronic check,yes,6.0,2.0,,,,,,0,invalid
45.0,,other,6.262517291452784,38.94775187499796,243.9109695803873,monthly,no internet,,no,no internet service,electronic check,yes,2.0,8.0,24.0,8.0,2023.0,3.0,34,1,yahoo.com
22.0,male,other,41.3865389950324,106.38461506191484,4402.89101973145,monthly,fiber optic,yes,no,no,mailed check,yes,10.0,2.0,6.0,1.0,2023.0,4.0,1,1,yahoo.com
22.0,male,other,0.8576387364389148,79.83433886645273,68.46902150986065,monthly,fiber optic,,yes,yes,mailed check,yes,5.0,7.0,5.0,9.0,2023.0,1.0,36,0,invalid
34.0,female,other,22.6870575345047,21.643638424400685,491.03047019039496,monthly,fiber optic,yes,no,no,electronic check,yes,5.0,3.0,14.0,11.0,2023.0,1.0,46,1,hotmail.com
47.0,male,chennai,71.8006265187931,75.4020807153012,5413.916636179232,monthly,no internet,yes,no,no,credit card (automatic),no,6.0,2.0,17.0,6.0,2023.0,5.0,24,0,invalid
45.0,male,other,1.64685104188498,123.04396678730136,202.63508490132813,1 year,no internet,no,no,no internet service,electronic check,yes,7.0,0.0,17.0,5.0,2024.0,4.0,20,1,hotmail.com
18.0,female,bangalore,9.086886501023088,21.67046493937718,196.9170553285206,monthly,no internet,no,no,no internet service,credit card (automatic),yes,8.0,0.0,30.0,9.0,2023.0,5.0,39,0,invalid
42.0,male,other,24.93788401144848,83.33615931666012,2078.2274749984617,monthly,fiber optic,yes,yes,yes,credit card (automatic),no,5.0,2.0,,,,,,1,hotmail.com
57.0,other,,31.183974821725755,80.42954617683822,2508.1129429013517,2 year,fiber optic,no,no,yes,bank transfer (automatic),no,5.0,5.0,6.0,5.0,2023.0,5.0,18,1,yahoo.com
18.0,male,,53.29020740001376,74.15816004134152,3951.9037290065025,1 year,fiber optic,yes,no,no,mailed check,no,7.0,2.0,,,,,,0,invalid
29.0,female,other,54.93353379699394,63.3142245447343,3478.074093858625,monthly,no internet,no,no,no,electronic check,yes,9.0,0.0,30.0,5.0,2024.0,3.0,22,1,hotmail.com
71.0,female,other,7.203405118555102,75.15839076988533,541.3963367741565,monthly,no internet,no,no,no internet service,electronic check,yes,6.0,2.0,,,,,,0,invalid
42.0,male,other,4.560447544151136,81.11610618172737,369.9257472275614,1 year,fiber optic,no,no,yes,electronic check,no,10.0,1.0,,,,,,1,company.in
18.0,male,,66.46403506414134,36.78853016325844,2445.1141587290304,1 year,fiber optic,yes,no,yes,credit card (automatic),no,6.0,1.0,11.0,3.0,2023.0,5.0,10,1,outlook.com
44.0,male,other,2.552169768539554,47.148257463823946,120.33035733849086,monthly,fiber optic,no,no,no,credit card (automatic),yes,5.0,0.0,5.0,9.0,2024.0,3.0,36,1,hotmail.com
24.0,,other,23.169451098900712,24.326173257823427,563.6240817205261,monthly,no internet,,no,no internet service,credit card (automatic),yes,7.0,1.0,31.0,3.0,2024.0,6.0,13,1,gmail.com
43.0,,other,27.332806044354346,116.87260010911228,3194.4561106817528,monthly,no internet,yes,no,no,,no,8.0,1.0,27.0,4.0,2024.0,5.0,17,0,invalid
39.0,other,pune,33.84473713911726,47.54832541523081,1609.2605750836954,monthly,dsl,,yes,no,electronic check,no,9.0,0.0,27.0,12.0,2023.0,2.0,52,0,invalid
49.0,other,other,38.41514845805391,69.31666426886903,2662.809948505685,monthly,dsl,yes,,no,electronic check,yes,4.0,5.0,8.0,6.0,2023.0,3.0,23,0,invalid
38.0,male,other,20.047491390230903,34.583337725426084,693.309165295927,monthly,dsl,,no,no internet service,electronic check,yes,6.0,0.0,16.0,2.0,2024.0,4.0,7,0,invalid
25.0,female,other,1.0023488573780268,36.73994893041986,36.8262458305334,2 year,no internet,yes,no,no internet service,bank transfer (automatic),no,6.0,3.0,16.0,6.0,2023.0,4.0,24,0,invalid
56.0,,other,36.12564381066855,19.88893370196961,718.5005346913555,monthly,no internet,no,no,no internet service,mailed check,yes,5.0,2.0,7.0,9.0,2023.0,3.0,36,1,gmail.com
37.0,,other,23.19718580578026,81.0353027048798,1879.7909736727445,monthly,fiber optic,no,no,no,mailed check,yes,4.0,2.0,2.0,8.0,2024.0,4.0,31,1,hotmail.com
18.0,male,bangalore,32.90277807167894,53.94978744106727,1775.097883187688,2 year,dsl,yes,no,no,mailed check,no,5.0,3.0,19.0,11.0,2023.0,6.0,46,1,hotmail.com
64.0,female,,2.3807601266569707,28.0728871280626,66.83481031463316,monthly,no internet,yes,no,yes,electronic check,yes,5.0,4.0,25.0,7.0,2023.0,1.0,30,1,gmail.com
33.0,other,other,35.73408010788057,69.09061595292836,2468.8896051647534,monthly,no internet,no,yes,yes,credit card (automatic),yes,6.0,2.0,,,,,,0,invalid
33.0,male,chennai,2.6770080530487297,124.71407375003504,333.860579757357,1 year,no internet,,no,no,mailed check,yes,5.0,4.0,5.0,7.0,2024.0,4.0,27,0,invalid
48.0,male,delhi,3.873549297572473,82.88535626619722,321.06051354397243,monthly,dsl,yes,no,no,bank transfer (automatic),yes,3.0,1.0,5.0,11.0,2024.0,1.0,45,0,invalid
45.0,,delhi,27.773603020014345,79.1852873193326,2199.2607350329195,,no internet,yes,no,no,bank transfer (automatic),no,8.0,0.0,18.0,4.0,2024.0,3.0,16,1,outlook.com
18.0,female,delhi,4.754663766114826,110.979005221255,527.6678549249692,monthly,dsl,no,yes,yes,mailed check,yes,5.0,3.0,5.0,2.0,2024.0,0.0,6,0,invalid
49.0,,other,,120.1091485871503,,monthly,no internet,no,no,no internet service,credit card (automatic),yes,5.0,3.0,18.0,12.0,2023.0,0.0,51,0,invalid
21.0,female,mumbai,26.457100407484266,100.67677266125226,2663.615483000218,1 year,fiber optic,yes,yes,no internet service,credit card (automatic),yes,5.0,2.0,16.0,5.0,2024.0,3.0,20,0,invalid
18.0,other,chennai,41.98291399635902,62.60977755298562,2628.5409063381644,monthly,,yes,no,no internet service,electronic check,yes,6.0,1.0,21.0,12.0,2023.0,3.0,51,1,gmail.com
49.0,other,other,41.53714928938491,104.18045366706812,4327.3590570048555,monthly,dsl,yes,yes,no,electronic check,no,9.0,4.0,31.0,12.0,2023.0,6.0,52,1,hotmail.com
24.0,female,other,,104.03724775881604,,monthly,fiber optic,no,yes,yes,electronic check,yes,5.0,2.0,3.0,6.0,2024.0,0.0,23,1,yahoo.com
34.0,male,other,3.910280720909344,48.65926870956316,190.27140032855212,2 year,no internet,no,no,no internet service,credit card (automatic),yes,3.0,3.0,24.0,3.0,2024.0,6.0,12,1,gmail.com
51.0,female,other,47.66360531469624,105.80254110170318,5042.9305603635075,monthly,fiber optic,no,no,no internet service,electronic check,yes,10.0,2.0,6.0,7.0,2023.0,3.0,27,0,invalid
23.0,female,delhi,28.256111400039053,111.41054130838332,3148.0286663483316,1 year,fiber optic,no,yes,no,mailed check,yes,5.0,2.0,19.0,1.0,2024.0,4.0,3,1,yahoo.com
